RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL650_none_aortic_HAoEC_none_hsap_1487_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL647_none_aortic_HAoEC_none_hsap_2139_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL649_none_aortic_HAoEC_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam	WL645_none_aortic_HAoEC_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam
NM_001287493	-1.14179025647276	1.01604646326336	0.52327764000357	0.4694468731041	1	chr7	-	50511826	50518088	FIGNL1	6262	1416	2.14220899241552	-3.46263706015573	-3.46263706015573	-0.0152836450845691
NM_001287511	0.758084823025139	3.92211733502868	0.496853759636092	0.480885824621524	1	chr1	+	42922164	42939049	PPCS	16885	13622	4.51653365249919	1.79242130281471	3.6424807918971	4.26784606124493
NM_001287517	-0.529338330720733	6.86448715974262	0.426997281935613	0.513466026475157	1	chr20	+	3767418	3786768	CDC25B	19350	14413	6.73620087097591	7.38718953981587	6.84399987045606	6.22279207102932
NM_001287528	0.585197435039327	6.24386551639754	0.535586982702299	0.464267400344748	1	chr2	+	29320541	29397581	CLIP4	77040	70565	4.99677826353511	6.60847872047685	6.12687734193684	6.6589373143692
NM_001287529	-0.035853963023395	6.06962252660958	0.00221583676238546	0.962455305118995	1	chr19	-	3544196	3557582	MFSD12	13386	11251	5.91238605443076	6.22186818968346	5.92362764594896	6.13941146480995
NM_001287583	0.363780353915991	3.92593854290569	0.199468033139541	0.655150577376759	1	chr5	-	137620953	137674044	CDC25C	53091	46568	3.98305132773587	3.03324822204354	4.73996252571382	2.97818013208716
NM_001287584	0.163719293300061	4.18493094434546	0.0419543647975837	0.837706786095047	1	chr2	+	183982217	184026412	NUP35	44195	40780	4.49154297475307	3.53103935409398	4.27616334036071	4.07617109819903
NM_001287590	-0.343049690530196	5.84409516106487	0.200336191882757	0.654449618372854	1	chr1	+	155107819	155111334	SLC50A1	3515	757	5.37023664847448	6.43934456481108	5.12874871924606	5.99779586584848
NM_001287593	0.510304697744796	7.9783126951821	0.443452926481996	0.505460565901008	1	chr6	-	31698357	31705095	CLIC1	6738	4964	7.71414308367974	7.65686156059009	7.95708751758588	8.43384291092167
NM_001287602	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	161016731	161039760	ARHGAP30	23029	17977	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001287682	2.25624913255643e-16	-0.46263889223677	0	1	1	chr20	+	2187573	2193797	LOC388780	6224	5389	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001287740	-5.91072589255473	0.966308206987077	10.1350369027324	0.00145477331046887	0.0365054138495375	chr5	+	146614578	146767418	STK32A	152840	146833	-1.04761283822678	2.16218836999066	-3.46263706015573	-3.46263706015573
NM_001287744	-0.388097011144983	4.83570520507152	0.190681744905266	0.662349811903409	1	chr8	+	11653081	11696818	FDFT1	43737	37081	5.45023596860661	4.34555317051214	4.05489615306479	4.95177215269781
NM_001287763	0.105657887061115	5.54412909353329	0.0177218757850426	0.894095681926442	1	chr4	+	4387982	4420785	NSG1	32803	25813	5.14837143757457	5.74753208735563	5.74987461631101	5.36225392116392
NM_001287807	2.25624913255643e-16	-0.46263889223677	0	1	1	chr20	-	43090402	43093984	C20orf62	3582	2882	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001287809	-1.48259002599381	3.81449871881274	3.06719591778088	0.079887158882306	0.588597417425686	chr1	+	40420783	40435640	MFSD2A	14857	9617	3.70727171339789	4.64689763913237	1.72458184880786	3.59384426225265
NM_001287812	2.25624913255643e-16	-0.46263889223677	0	1	1	chr5	+	172182505	172189565	LOC101928093	7060	6293	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001287813	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	+	50822348	51706678	SNTG1	884330	876926	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001287816	0.242202305515683	9.06496322783121	0.103039249653026	0.748212457027079	1	chr1	+	154193324	154243986	UBAP2L	50662	45134	8.94541092139458	8.92833495818213	9.21268694963585	9.14543854923561
NM_001288564	-0.852751711016716	2.34983209907382	0.239624077986502	0.624477757348419	1	chr1	-	201103898	201140710	TMEM9	36812	32079	2.91816857851168	0.829713605533856	-3.46263706015573	3.03201270495869
NM_001288582	0.66375543714729	4.17978274314026	0.620752173635491	0.430767910842991	1	chr3	+	180319917	180336135	TTC14	16218	6486	3.83196745145058	3.35197572825863	5.16612751562478	3.31860749454948
NM_001288583	7.61681550239837	2.4150209782246	22.2442708740212	2.40074034238298e-06	0.000584461927015349	chr1	+	3689324	3692546	SMIM1	3222	2647	-3.46263706015573	-3.46263706015573	3.88595501199188	2.09926027789452
NM_001288588	-0.356312817824811	6.20239576251962	0.218303533643558	0.6403355918602	1	chr15	-	56922373	57026284	ZNF280D	103911	93238	6.64848228348319	6.01166981424093	6.20078429076459	5.74729094962541
NM_001288592	2.1245389168765	1.8158307020827	3.40854348449064	0.0648596707993009	0.509590640802689	chr3	+	44596666	44624956	ZKSCAN7	28290	23552	1.29223470587593	-3.46263706015573	3.13992629163734	-0.535588561082909
NM_001288607	2.87179843954945	1.96405424208838	6.39508837719651	0.0114436533021568	0.153156216932313	chr1	+	150521844	150533412	ADAMTSL4	11568	4846	-3.46263706015573	0.829713605533856	2.59927420487345	2.37396859933724
NM_001288614	-0.654545945277253	6.46612099240971	0.722047587695297	0.395473083545454	1	chr20	-	23608533	23618685	CST3	10152	7697	7.10086069072864	6.32259051034298	6.20078429076459	5.91426019197428
NM_001288616	0.365857240809609	7.01453009991237	0.232483601860729	0.629688358929874	1	chr15	-	99676527	99791431	TTC23	114904	105764	6.97579195266848	6.61841916355749	7.40532518812338	6.92032923149987
NM_001288629	-2.13224286033817	-0.286396401956135	1.12016829415854	0.289882218747723	1	chr6	-	93949739	94129300	EPHA7	179561	172072	-1.04761283822678	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001288631	-0.314520289738023	4.47112526613663	0.153325634869621	0.695377307264163	1	chr17	-	27082995	27169857	FAM222B	86862	82025	3.57076972475464	5.05087432640814	2.89477969218658	5.05938270387274
NM_001288649	0.314142190526556	5.11235301332987	0.156926344953741	0.692002267573784	1	chr17	+	15602890	15624100	ZNF286A	21210	14768	4.15205652596322	5.51189769100613	4.90382185863613	5.40368293542806
NM_001288653	-0.385011741001899	7.73445357689077	0.256701068128002	0.612395678001312	1	chr17	+	57697049	57774317	CLTC	77268	65161	7.50216877387608	8.24802509882061	7.27024141984564	7.71081035330067
NM_001288654	-1.09721947649301	5.26916603615941	1.93653208516109	0.164045570109951	0.861600631829382	chr17	-	43100705	43138477	DCAKD	37772	32896	5.24125021110602	6.05623102987211	4.43771607561562	4.67555772812221
NM_001288659	-0.922059525127077	5.27926720411625	1.41539785378491	0.234162381509748	1	chr16	+	21608541	21668794	METTL9	60253	52906	5.62126911213155	5.66361396172977	4.63723174118723	4.80488504098089
NM_001288665	-0.443028932900632	7.19674965220386	0.316181192219466	0.573911697561899	1	chr16	-	3072620	3074287	HCFC1R1	1667	234	6.8923305626883	7.8121720445337	6.93342950145713	6.88785120863252
NM_001288706	0.501479616043726	7.09784675174994	0.405518827033785	0.524252779817093	1	chr2	+	102686835	102796334	IL1R1	109499	92480	6.93466471442708	6.65268105434258	6.9602763535234	7.62802083240759
NM_001288707	-2.3934531827301	-0.296640533927871	1.35472735160081	0.244453371985441	1	chr22	-	18062922	18071958	LOC101929372	9036	6704	-3.46263706015573	-1.2242082100339	-3.46263706015573	-3.46263706015573
NM_001288708	-0.320997322591126	4.96024671203612	0.168414511015445	0.681524742905829	1	chr16	-	90071272	90086539	DBNDD1	15267	10539	4.54109879700234	5.51189769100613	4.497590576362	4.92356683824674
NM_001288724	2.19296526176269	6.95732150468701	7.14384880392222	0.00752215450011787	0.112183296405986	chr10	+	104153866	104162286	NFKB2	8420	4189	5.38388173750929	5.42394742718832	7.09720061293556	8.0912396009902
NM_001288726	0.431121959689704	5.62384135125341	0.31192747047853	0.576499813995929	1	chr11	+	31531275	31806073	ELP4	274798	265624	4.90512539440815	5.76553575178069	5.55229281559866	5.98420484520313
NM_001288727	0.310364428463476	6.30751470941875	0.142396199262308	0.705910391466692	1	chr10	+	103892750	103910090	PPRC1	17340	11966	6.67091698836856	5.47954139234403	6.27108889819534	6.50088735000363
NM_001288731	0.525295608350366	8.97634435871153	0.482058739951079	0.487491268972504	1	chr9	+	90112142	90323549	DAPK1	211407	200875	8.91048363735571	8.43680945861478	9.37910974648325	9.01867926521497
NM_001288736	0.460416894587153	6.63093734067675	0.33424746719664	0.563168664698763	1	chr10	-	123499935	123688316	ATE1	188381	182867	5.63274365114046	6.97241259037812	6.63328238199512	6.89875865684945
NM_001288739	-6.98798043572383	1.75113333059058	16.6293544812817	4.54422411474503e-05	0.00400749560323305	chr9	+	130965633	131017527	DNM1	51894	41966	1.03984765994912	3.09150236114573	-3.46263706015573	-3.46263706015573
NM_001288740	0.65108540271132	2.71439572159339	0.335657772363064	0.562346426328886	1	chr10	-	50362768	50396445	C10orf128	33677	28702	0.34470268777773	3.25335523337821	3.06274831313762	2.19675847788117
NM_001288746	2.25624913255643e-16	-0.46263889223677	0	1	1	chr14	+	23846016	23848981	CMTM5	2965	90	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001288753	0.658904266556347	5.94379048169548	0.738817097357638	0.39004006766964	1	chr3	+	160117091	160152749	SMC4	35658	28183	5.43720702622521	5.68268881505236	6.19175034028446	6.24575601150473
NM_001288757	-0.0324493738753131	6.85863938975033	0.00171794687983606	0.966938649325229	1	chr19	+	17378184	17390162	BABAM1	11978	9669	7.07585890698327	6.62336381819325	6.5926780614803	7.04010873791387
NM_001288766	0.744078472347913	6.81194463265807	0.707844653024601	0.40016026474041	1	chr19	-	46272966	46285815	DMPK	12849	7429	6.66534093405322	5.90200695484513	6.40218607969103	7.64970602979333
NM_001288767	-0.313453100362974	4.69998560520733	0.147207803739107	0.701218090212354	1	chr16	+	31469593	31478488	ARMC5	8895	3851	5.39739897878861	4.05481670856372	4.497590576362	4.33363105151594
NM_001288770	0.09418749277959	4.98817059497717	0.0149412391749042	0.902713413802095	1	chr17	+	71228371	71245095	C17orf80	16724	12635	4.82736549761496	4.99092131455854	4.94741274094241	5.05938270387274
NM_001288773	3.07950093676943	2.34157820713954	8.40031049824936	0.00375156925287862	0.0683307423983214	chr19	+	42055885	42093197	CEACAM21	37312	34485	0.733744702628987	-1.2242082100339	2.70464606863259	3.18241502055082
NM_001288782	-0.830479095691714	5.31548001301559	1.1479405405231	0.283980681904017	1	chr14	+	89290496	89344340	TTC8	53844	47673	5.60970257768899	5.68268881505236	4.92578193028031	4.70899256457891
NM_001288789	-0.32849056867101	7.72275392135239	0.138432358618559	0.709844460185679	1	chr17	-	17746821	17875784	TOM1L2	128963	115224	7.68688204663821	7.73432216873432	6.33812607113581	8.41876631405463
NM_001288793	0.898590404001886	-0.00273166116661	0.302866946218331	0.582090660355068	1	chr19	-	54544079	54567207	VSTM1	23128	21646	-3.46263706015573	-1.2242082100339	-0.86283855411519	-1.35737326674335
NM_001288794	-2.0750946286465	2.15542171704111	2.77085868562793	0.0959946526995551	0.655961343880304	chr5	+	177557961	177575571	RMND5B	17610	12481	2.37864913747964	2.45625626573677	2.22722664149571	-3.46263706015573
NM_001288804	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	-	92817898	92855832	HEPACAM2	37934	35556	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001288812	2.48304036180043	4.1769317022527	4.67549437556281	0.0305958953873764	0.30818767585711	chr17	-	44586046	44657088	ARL17A	71042	48296	3.75004573377297	0.526076293738954	4.46796391645378	5.03322317077658
NM_001288825	-5.695988384285	0.825958733177406	8.65299244344301	0.00326524644098449	0.0619887892121064	chr5	-	132196873	132202576	GDF9	5703	3250	-3.46263706015573	2.04914551736212	-3.46263706015573	-3.46263706015573
NM_001288837	-0.264970490283405	6.4465870869171	0.103473279649222	0.747700716219757	1	chr2	+	58134785	58387055	VRK2	252270	248482	6.20149757060726	6.83423803890036	6.65973062485546	5.84827271374536
NM_001288953	-0.456459841008801	8.05035203507433	0.362683437743932	0.547019686802092	1	chr2	+	47143267	47303275	TTC7A	160008	153827	8.51581873751183	7.95825839233836	7.95975080349448	7.60156087167117
NM_001288958	-0.0672459366871808	4.26489125696102	0.00660219455526345	0.935240043546775	1	chr14	+	94577078	94583036	IFI27	5958	2062	3.52223983509454	4.81191719035473	4.05489615306479	4.17518945831937
NM_001288968	0.749688080921663	4.41914791533909	0.90842288838114	0.340533219390738	1	chr17	+	48503518	48552206	ACSF2	48688	44907	4.01847337967323	3.86746989880988	4.92578193028031	4.45683287294384
NM_001288973	3.74354277598613	2.86090405975556	10.5160465408446	0.00118342391352262	0.0322641677369692	chr10	-	127700953	128077127	ADAM12	376174	360233	1.03984765994912	-3.46263706015573	4.55507887791347	0.667784923006847
NM_001288980	2.01865722421663	3.73525048525027	4.92552727172167	0.0264627256660799	0.277217098871631	chr18	+	51884286	51908405	C18orf54	24119	17728	1.85927510189709	2.62352930884975	4.78870887764285	3.76256450294663
NM_001288994	2.42193058892465	-0.276289761218412	1.38864178784551	0.238634603084418	1	chr16	+	67840780	67861971	TSNAXIP1	21191	18188	-3.46263706015573	-3.46263706015573	-0.86283855411519	-3.46263706015573
NM_001289	-2.35889279243027	1.7102658031238	1.76524071618589	0.183972176308244	0.913024010786578	chrX	-	154505495	154563990	CLIC2	58495	55723	-3.46263706015573	3.20139599533716	0.0129717568137732	-3.46263706015573
NM_001289000	2.25624913255643e-16	-0.46263889223677	0	1	1	chr22	-	37461475	37505603	TMPRSS6	44128	40372	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001289007	-1.65828676343029	5.37835345712794	4.3174754912434	0.0377228473057959	0.357086207930275	chr5	-	87485449	87564696	TMEM161B	79247	69286	5.90294001957186	5.99650487335296	3.97289706956792	4.60626964938283
NM_001289009	0.294125032644711	5.62565219826939	0.140408620220294	0.707875125998041	1	chr17	-	33737940	33760195	SLFN12	22255	19331	4.27431226924001	6.2087687013717	4.94741274094241	6.13941146480995
NM_001289027	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	-	54865232	54882163	LAIR1	16931	12614	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001289032	2.25624913255643e-16	-0.46263889223677	0	1	1	chr14	+	95027756	95036250	SERPINA4	8494	6485	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001289035	0.659231403180625	4.89747273456854	0.699879053114723	0.402824337134274	1	chr6	+	43027331	43042837	KLC4	15506	12251	3.94673763073715	4.95998387887765	4.92578193028031	5.30873645992968
NM_001289038	0.943127586547739	6.52030119972011	1.51613911690177	0.218204696201072	0.999080336049881	chr6	-	144261436	144385736	PLAGL1	124300	107966	5.97683124532816	5.95002948894107	6.90607357287608	6.90598474262329
NM_001289059	-6.62076430761958	1.44212892987614	12.0099892275375	0.000529161633011787	0.0198095831136878	chr11	-	8413412	8615836	STK33	202424	195434	-3.46263706015573	2.97254251895487	-3.46263706015573	-3.46263706015573
NM_001289088	0.165126078641572	6.00186721418762	0.0421805729414544	0.837275951389904	1	chr1	+	35525386	35581459	ZMYM1	56073	46545	5.60970257768899	6.13451492343585	6.36248312015961	5.7147419673071
NM_001289092	0.329479597330319	4.80008969408148	0.127513453022395	0.721024236649007	1	chr5	-	140053488	140071312	HARS	17824	10867	5.16427243363395	3.79919444199327	4.34297050183111	5.27564637597437
NM_001289098	0.405491605552068	5.65795841790046	0.220861887333399	0.638383986770979	1	chr3	+	58318616	58411854	PXK	93238	85536	5.66662964459935	5.02120922595408	5.16612751562478	6.3233679437308
NM_001289104	0.389444668987599	7.40545818917771	0.26379819906645	0.607522666873297	1	chr19	+	11546077	11561782	PRKCSH	15705	12233	7.27572039659795	7.09494696226272	7.74804959425862	7.40136256813186
NM_001289108	-4.39413349359129	3.70600165919822	18.7840147861242	1.46388954646328e-05	0.00191161776936631	chr15	-	64364757	64386207	FAM96A	21450	17774	4.05304652605485	4.92836844916513	-0.86283855411519	0.917024476550475
NM_001289114	6.65258004897506	1.63022251688235	12.21135246987	0.000474995871137614	0.0186597809832128	chr17	+	7517381	7536701	SHBG	19320	17770	-3.46263706015573	-3.46263706015573	-3.46263706015573	3.18241502055082
NM_001289124	0.237433348835026	6.57815495695761	0.0972076619682188	0.755206635507381	1	chr4	+	41361623	41702061	LIMCH1	340438	319951	7.11729103510377	5.13637642628266	7.36570971864691	5.36225392116392
NM_001289126	0.633655748011285	7.96999909373412	0.583531196919864	0.444931523596456	1	chr21	+	34602199	34636818	IFNAR2	34619	31333	8.075373826102	7.05890194151166	7.95174615056231	8.45000003247129
NM_001289129	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	-	6494329	6502859	TUBB4A	8530	5276	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_001289132	0.680261909804244	6.34597674395761	0.794013387383462	0.37288931756506	1	chr15	-	40823539	40857256	C15orf57	33717	24959	5.91238605443076	5.99650487335296	6.5926780614803	6.67594527126105
NM_001289133	0.230230163965926	7.5249251069336	0.0926180577054332	0.760874853652544	1	chr14	-	93703895	93799438	BTBD7	95543	84264	7.38152927712007	7.41881820593577	7.64591387587044	7.61485151278972
NM_001289136	-0.195919256283215	8.51655567428757	0.0670412957295952	0.79569438979901	1	chr4	+	20255186	20622184	SLIT2	366998	355720	8.31323118659182	8.86711980377619	8.23286217178933	8.55600541905754
NM_001289146	-0.42522867387116	5.64728220272958	0.308034351388161	0.578888898062372	1	chr20	+	814339	826922	FAM110A	12583	10458	6.21682671790726	5.3058879679467	5.74987461631101	4.92356683824674
NM_001289154	-0.548948178148623	7.48714303618095	0.493454263671019	0.482390469532364	1	chr6	+	31367560	31383092	MICA	15532	11228	7.76716681961837	7.65444809382583	6.79114746097066	7.53087140041813
NM_001289156	0.503341432825273	5.13740176466981	0.406574183199432	0.523713456157963	1	chr15	+	75182351	75191798	MPI	9447	4690	5.58628753795291	3.72752664650969	5.72504223964813	4.60626964938283
NM_001289160	-0.543766907112174	6.8244156667115	0.474885491999336	0.490748157906114	1	chr6	+	31462657	31478901	MICB	16244	13251	7.35406363279463	6.72346904800753	6.32991480729813	6.6589373143692
NM_001289171	-3.36369631994348	3.75315307964756	7.95358269063112	0.00479922772207469	0.0809313670010352	chr19	+	44716680	44741421	ZNF227	24741	21121	4.92392770053188	3.57253604877016	3.21318438980454	-3.46263706015573
NM_001289187	-0.347764866875158	5.7657489735083	0.203686528168317	0.651761498400096	1	chr19	+	35168543	35177302	ZNF302	8759	1909	6.20918250386592	5.57451140110195	5.63460003668209	5.45385027033941
