RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_000825	-0.732077453958081	-0.397974500270158	2.47652628527489	0.115557219029955	0.574994381134187	chr8	-	25276773	25282556	GNRH1	5783	2150	-0.163939470885	-0.522576178800637	-1.33003586928762	-0.792973150862016
NM_000828	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chrX	+	122318095	122624766	GRIA3	306671	5182	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_000829	0.222840913818528	0.016528572253161	0.329114401072337	0.566181026692354	1	chr11	+	105480799	105852819	GRIA4	372020	5508	0.562766032919292	-2.84159240849982	0.896760901942697	-5.9827175065999
NM_000831	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	37261127	37499844	GRIK3	238717	9219	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000832	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr9	+	140033608	140063214	GRIN1	29606	3905	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000833	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr16	-	9847261	10276611	GRIN2A	429350	14449	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000834	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr12	-	13714409	14133022	GRIN2B	418613	5941	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000835	1.09907993150297	-1.66068299418424	1.79652721464804	0.180132905340241	0.716932751538183	chr17	-	72838161	72856007	GRIN2C	17846	4270	-2.00220072798279	-5.9827175065999	-2.27379078478508	-1.4475210359999
NM_000836	-0.17311857405784	0.982678713476682	0.406100132589426	0.523955590582522	1	chr19	+	48898131	48948188	GRIN2D	50057	5093	1.16154384433755	0.753327124794032	0.94526200867782	0.641082357108237
NM_000837	0.0383502340110574	6.25840869276443	0.370924579242294	0.542500724113961	1	chr8	+	145064225	145067583	GRINA	3358	1968	6.26233001395327	6.21035741028541	6.34190533910516	6.2048034270667
NM_000839	2.19567455394096	-2.17529011987513	3.31655401039732	0.068585448445308	0.470112137568799	chr3	+	51741080	51752625	GRM2	11545	3355	-3.75117937002964	-5.9827175065999	-2.27379078478508	-2.67901087003059
NM_000840	3.24036101674958	-2.66073792145115	2.98852698556896	0.0838564158382029	0.50492608009481	chr7	+	86273229	86494192	GRM3	220963	4260	-5.9827175065999	-5.9827175065999	-3.6534311280113	-3.53984130733953
NM_000842	0.967892984790328	-2.52328498231446	0.445025218257523	0.504706915778019	0.990416671619556	chr11	-	88237743	88796846	GRM5	559103	3593	-5.9827175065999	-3.68668331519673	-2.80461894623971	-5.9827175065999
NM_000843	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr5	-	178405329	178422124	GRM6	16795	6141	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000844	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr3	+	6902801	7783218	GRM7	880417	4147	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000846	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	-	52614884	52628361	GSTA2	13477	1309	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000847	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	-	52761438	52774496	GSTA3	13058	913	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000849	-0.0382444606998837	3.10852131525967	0.079432533405841	0.778067901574322	1	chr1	-	110276553	110283660	GSTM3	7107	4127	2.72701042817986	3.42990375493471	2.89989907441183	3.22467212584455
NM_000851	0.832661979261715	-1.39791975063845	1.3673764434225	0.242263158928567	0.742500239920437	chr1	+	110254863	110260890	GSTM5	6027	1570	-1.44802928505576	-5.9827175065999	-0.616196996360233	-5.9827175065999
NM_000852	-0.115707334718029	7.15563018267515	4.82312511636528	0.0280803895018061	0.289282544167467	chr11	+	67351065	67354124	GSTP1	3059	958	7.17966336006111	7.241201327749	7.07240367871828	7.1169382264505
NM_000853	0.205105378297558	1.99690593402814	1.076544406376	0.2994718840322	0.795662699046664	chr22	-	24376132	24384311	GSTT1	8179	1093	2.8014754827519	-5.9827175065999	3.00659593228003	-5.9827175065999
NM_000854	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr22	-	24299600	24303393	GSTT2	3793	25	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000855	0.259148552477795	2.06390454384201	1.89623049987267	0.168500853593341	0.694373173970215	chr11	-	106544737	106889171	GUCY1A2	344434	16126	0.959554855124775	2.49668437560922	1.49402828089267	2.63006873887906
NM_000856	0.951558167290091	-2.52331210491259	0.429770771819256	0.512101448447225	0.994768595064545	chr4	+	156587861	156658214	GUCY1A3	70353	9440	-3.75117937002964	-5.9827175065999	-2.80461894623971	-5.9827175065999
NM_000859	-0.167962567380507	6.85302132525195	6.04083171745064	0.0139786971556232	0.189283697613763	chr5	+	74632992	74657926	HMGCR	24934	4582	7.23892297596487	6.54828189518249	6.98593199491401	6.47667969349342
NM_000860	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr4	-	175411327	175444049	HPGD	32722	3027	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000862	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	+	120049825	120057681	HSD3B1	7856	1680	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000863	-0.444099360393955	4.95442970314826	24.1839507510131	8.75589047507917e-07	5.83469110003075e-05	chr6	-	78171947	78173120	HTR1B	1173	1173	5.28550957783722	4.99118386728157	4.70330750804336	4.69920708118949
NM_000864	0.230334042598822	0.73118820846185	0.603706202393164	0.437167425723616	0.940799810304688	chr1	-	23518387	23521222	HTR1D	2835	2835	0.915527289095883	-0.0838830850329886	1.12443969865396	0.187126177736356
NM_000865	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	+	87647023	87726397	HTR1E	79374	2048	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000866	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr3	+	88031725	88042919	HTR1F	11194	3178	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000867	0.0695619687569963	4.93379463664114	0.730568238451374	0.392699062292425	0.899540275441422	chr2	-	231972949	231989824	HTR2B	16875	2232	4.5943242891899	5.15540710804888	4.69623976260633	5.1982358219366
NM_000869	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	+	113845796	113861034	HTR3A	15238	2237	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000871	-2.24272816127509	-2.81280127764907	1.26349113506786	0.260991299415179	0.742500239920437	chr1	+	19991779	20007459	HTR6	15680	3388	-5.9827175065999	-3.68668331519673	-5.9827175065999	-5.9827175065999
NM_000875	0.170052698510763	6.57988569713977	5.4858131940741	0.0191714000641761	0.229926225185527	chr15	+	99191767	99507759	IGF1R	315992	12235	6.61011115683354	6.34816153033207	6.8799777618567	6.40919875820796
NM_000876	0.0917066219551116	7.34958234571879	2.88813118154886	0.089234379183964	0.518639278761813	chr6	+	160390130	160527583	IGF2R	137453	9091	7.24782759976907	7.3551236682777	7.30448737254171	7.48165804238317
NM_000878	-0.728010337161421	-2.52332539040035	0.248195681747742	0.618348428537342	1	chr22	-	37521879	37545962	IL2RB	24083	4043	-3.75117937002964	-3.68668331519673	-3.6534311280113	-5.9827175065999
NM_000879	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr5	-	131877135	131879214	IL5	2079	816	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000882	-0.222315517894814	-1.02856198165472	0.139963795217089	0.708317007391348	1	chr3	+	159706622	159713806	IL12A	7184	1365	-1.23455637691012	-1.36999024195484	-1.58164446740527	-1.4475210359999
NM_000883	-0.0964958194577277	5.46674973455488	1.63614787967864	0.200854814753815	0.738137014571591	chr7	-	128032330	128050036	IMPDH1	17706	2611	5.46995044124714	5.5475721120111	5.29384271298929	5.52938496262867
NM_000884	-0.0789852524404814	6.50424131308739	1.03692178589426	0.30853846528516	0.805014371521975	chr3	-	49061761	49066875	IMPDH2	5114	1691	6.52201534842812	6.55588877856986	6.32023168365713	6.59868016849454
NM_000885	0.647215179666868	-1.07597230536578	1.13077853860163	0.287609336126664	0.778350734476922	chr2	+	182321618	182402468	ITGA4	80850	5008	-1.0486373103815	-3.68668331519673	-0.481876036592195	-2.67901087003059
NM_000889	-3.07985334525478	-2.66080663297261	2.52586912514892	0.111993059625001	0.567006060300466	chr12	-	53585101	53601091	ITGB7	15990	2867	-5.9827175065999	-2.84159240849982	-5.9827175065999	-5.9827175065999
NM_000890	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr11	+	128761312	128787951	KCNJ5	26639	2899	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000891	2.24912142207668	6.4185277046696	413.485975974168	6.38743900052902e-92	2.12074180850898e-89	chr17	+	68165675	68176183	KCNJ2	10508	5386	4.77458004291097	5.03538621302489	7.25423988537568	7.05510084743244
NM_000892	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr4	+	187148671	187179625	KLKB1	30954	2247	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_000894	-3.07985334525478	-2.66080663297261	2.52586912514892	0.111993059625001	0.567006060300466	chr19	-	49519236	49520347	LHB	1111	523	-5.9827175065999	-2.84159240849982	-5.9827175065999	-5.9827175065999
NM_000898	-8.5718677548981e-17	-2.98271782599268	0	1	1	chrX	-	43625856	43741721	MAOB	115865	2595	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000900	-0.0426832267616929	9.08405261622225	0.515721196292489	0.472672627097797	0.973906311140534	chr12	-	15034114	15038853	MGP	4739	1398	9.50006875692557	8.58155705951176	9.38721850789968	8.61253765675278
NM_000902	0.126584221312093	2.94945687270582	0.76160321245266	0.382827266669491	0.889719770791443	chr3	+	154797435	154901518	MME	104083	5643	3.5847643455155	1.16497717461851	3.74242559399031	1.13159368096234
NM_000904	-0.0749615257985439	3.942372704841	0.328573693248828	0.566500158575927	1	chr6	+	3000049	3020110	NQO2	20061	1272	4.06461697135176	3.85678209059125	3.66489891623454	4.1049115527745
NM_000905	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr7	+	24323806	24331484	NPY	7678	560	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000906	0.0779333082964512	6.48132452015788	1.71385184287082	0.190486375299648	0.733758325370617	chr1	+	153651163	153666468	NPR1	15305	4185	6.63238241025662	6.21035741028541	6.73318497321444	6.26132227386136
NM_000909	-1.3396833767351	-1.98282504157841	1.70585466728214	0.191524090756367	0.734615609559027	chr4	-	164245116	164253947	NPY1R	8831	2958	-2.00220072798279	-2.84159240849982	-3.6534311280113	-3.53984130733953
NM_000910	-1.96371931537226	-2.17553574781782	2.57184318008647	0.10878091854087	0.563558107173416	chr4	+	156129780	156138228	NPY2R	8448	3626	-1.69866829704211	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_000911	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr1	+	29138653	29190208	OPRD1	51555	1774	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000913	-0.227480557864546	0.556092406004197	0.51454971255981	0.473175925399903	0.974010417087572	chr20	+	62711470	62731996	OPRL1	20526	3225	0.562766032919292	0.524353382977242	0.62629287628095	-0.107817216245824
NM_000915	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chr20	+	3052265	3053163	OXT	898	513	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_000916	-0.186699737968719	-1.28252470839986	0.0782760683879548	0.779647366397391	1	chr3	-	8792094	8811300	OXTR	19206	4360	-0.883965416834978	-3.68668331519673	-1.11586049868073	-3.53984130733953
NM_000917	-0.0144865158952689	6.24971362607467	0.0494500749650015	0.824022961746235	1	chr10	-	74766979	74856732	P4HA1	89753	2846	5.97386555460292	6.50079361996209	6.02117924890891	6.43048087739559
NM_000918	-0.0139103424094316	10.0033742348857	0.103138543170196	0.748095280786775	1	chr17	-	79801033	79818544	P4HB	17511	2578	9.86449394631837	10.1411821758231	9.83093311627157	10.1467497056125
NM_000919	0.018800522687949	7.75288565441885	0.125793823777308	0.722833643754574	1	chr5	+	102201526	102366808	PAM	165282	5337	7.67704440851397	7.80751450981718	7.73566535138809	7.78635345021682
NM_000920	-0.110651327024125	2.82537748178052	0.557063781356762	0.455445714741637	0.95759472852855	chr11	-	66615996	66725847	PC	109851	4004	2.75226158918267	2.95357411634816	2.3707422133399	3.06449453960264
NM_000921	0.188756477775758	6.60687169701531	5.41642407855907	0.0199481749951036	0.236142653770162	chr12	+	20522178	20837041	PDE3A	314863	7302	6.28953566063798	6.71383004186094	6.6154218319731	6.76892714696113
NM_000922	0.321128165282699	2.04554427352867	2.91025960850204	0.0880177054904447	0.514326085769477	chr11	+	14665268	14893604	PDE3B	228336	6090	2.01755154794053	1.63605674584101	2.20136847589824	2.12637803295547
NM_000923	-0.365389884419508	-2.28220958458143	0.0947366005316299	0.758239762241591	1	chr19	-	18318770	18359010	PDE4C	40240	5346	-5.9827175065999	-2.31219694453577	-5.9827175065999	-2.67901087003059
NM_000924	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr12	+	54943176	54973023	PDE1B	29847	3401	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_000926	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	-	100900354	101000544	PGR	100190	12300	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000927	0.10613024683611	5.15604222888476	1.7241728279084	0.18915679533015	0.73266319108127	chr7	-	87133178	87342639	ABCB1	209461	4716	4.50057952229313	5.54566316804998	4.70682843872661	5.58105173527239
NM_000928	0.122120390467754	-2.66077834465341	0.00558736859794129	0.940414656653869	1	chr12	-	120759913	120765592	PLA2G1B	5679	565	-3.75117937002964	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_000929	0.428796355657063	-1.89533082306423	0.219626627965434	0.63932455648085	1	chr1	+	20396700	20418394	PLA2G5	21694	1894	-2.00220072798279	-5.9827175065999	-1.88660174790031	-3.53984130733953
NM_000934	3.24036101674958	-2.66073792145115	2.98852698556896	0.0838564158382029	0.50492608009481	chr17	+	1646129	1658559	SERPINF2	12430	2284	-5.9827175065999	-5.9827175065999	-3.6534311280113	-3.53984130733953
NM_000936	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr10	+	118305427	118327367	PNLIP	21940	1498	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000937	0.153179982490135	7.82870708086095	10.0530397429399	0.00152096769785311	0.0399227651620944	chr17	+	7387697	7417935	POLR2A	30238	6738	7.57504229629811	7.90789282574791	7.72268067756891	8.06638918420723
NM_000938	-0.0192279988934939	7.38178543096536	0.142402905793581	0.705903788607472	1	chr4	+	57845108	57897334	POLR2B	52226	3650	7.400370407124	7.37997732312424	7.37589308530993	7.36614426308109
NM_000939	-0.512270727495867	-1.28260683760492	0.577453157349081	0.447312337003305	0.949886218333431	chr2	-	25383721	25391559	POMC	7838	1245	-0.73617862510983	-3.68668331519673	-1.11586049868073	-5.9827175065999
NM_000940	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr7	-	94989183	95025687	PON3	36504	1191	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000941	0.0695303347545713	4.57810676954592	0.412272621031505	0.5208182607548	1	chr7	+	75544419	75616173	POR	71754	2480	4.67246082107724	4.38681221154805	4.5193227604144	4.6913923495637
NM_000942	-0.0302098866945663	7.67101745547076	0.34435713388724	0.557324934183586	1	chr15	-	64448013	64455354	PPIB	7341	512	7.70398649993996	7.66575322890027	7.6445150769676	7.66541014009725
NM_000943	-0.0889581824408806	5.54252978099172	1.58480976592628	0.20806924361156	0.738137014571591	chr5	-	122359077	122372425	PPIC	13348	1236	5.49260301689794	5.66828510724843	5.38016920667148	5.60204514691677
NM_000944	0.121566440798811	7.20390666293213	5.20947724486777	0.0224640880753014	0.253507970676851	chr4	-	101944586	102268628	PPP3CA	324042	4676	7.25336520821074	7.01912888114618	7.35360516998371	7.16357977527573
NM_000945	0.0698309416808673	7.65638922313879	1.82225501736998	0.17704509017587	0.711470110456567	chr2	-	68405988	68479651	PPP3R1	73663	3011	7.72087315407639	7.50901900755718	7.82017875760604	7.54753016573775
NM_000946	-0.114908143435199	2.53617667734279	0.508881131743281	0.475623607108713	0.976349326100255	chr12	-	57125363	57146146	PRIM1	20783	1462	2.75226158918267	2.32923869183269	2.48997291502372	2.40009444688137
NM_000947	-0.237115100485208	3.65958351622395	4.29444417307661	0.0382370927808712	0.341016484862388	chr6	+	57182414	57513376	PRIM2	330962	2289	3.82979937931004	3.67313191536041	3.53623693417754	3.49988207585769
NM_000949	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr5	-	35055801	35230691	PRLR	174890	11685	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_000950	0.203735023050657	6.47382745495533	10.2677462374132	0.0013537607493492	0.0364437015383124	chrX	+	37208527	37316548	PRRG1	108021	4584	6.41836239530435	6.31268151773823	6.68043772044225	6.45376520319923
NM_000951	-0.399126297418778	0.460052699980155	1.46175309768433	0.226651390462012	0.740244908763666	chr19	+	50084586	50094265	PRRG2	9679	1393	0.504515741665043	0.524353382977242	-0.0429383809572953	0.27340979832969
NM_000954	-1.2206948382998	-2.39773372355858	0.808030577483669	0.368703152369111	0.872078754699791	chr9	+	139871955	139876194	PTGDS	4239	812	-5.9827175065999	-2.31219694453577	-5.9827175065999	-3.53984130733953
NM_000955	0.0700913545157672	-0.697052768546008	0.0186419526661992	0.891397933693891	1	chr19	-	14583277	14586174	PTGER1	2897	1421	-1.69866829704211	-0.522576178800637	-1.88660174790031	-0.34436239955624
NM_000956	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr14	+	52781015	52795322	PTGER2	14307	2478	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_000958	0.596495145403415	6.24725742601235	93.1824003094484	4.76903133032884e-22	6.73536700943831e-20	chr5	+	40680031	40693837	PTGER4	13806	3416	5.88676078131269	5.95818861931325	6.46240349695169	6.57551611565424
NM_000959	0.0344246176688593	0.207668278732656	0.00914437103071997	0.923817452206083	1	chr1	+	78956727	79006386	PTGFR	49659	5360	-1.0486373103815	0.699399781610626	-0.764319799570555	0.641082357108237
NM_000960	0.0227409990466046	1.77062273760233	0.0119911369115564	0.912802709851575	1	chr19	-	47123724	47128354	PTGIR	4630	2086	2.21209443809593	0.855486943092078	2.31646407144636	0.641082357108237
NM_000961	0.0185610835301658	3.3274477295428	0.0205793051191172	0.885930936206155	1	chr20	-	48120410	48184707	PTGIS	64297	5603	3.77541330165606	2.55857513485446	3.62823349472679	2.88428585417459
NM_000963	2.78230993282468	9.41992816256355	935.086925878307	2.31475407304868e-205	1.99121458329302e-202	chr1	-	186640943	186649559	PTGS2	8616	4493	7.61774325770185	7.26807820876294	10.2473250121493	10.2053711025144
NM_000964	-0.1726301434128	4.31932438848282	3.3118891442847	0.0687803810978022	0.470425989257646	chr17	+	38465422	38513895	RARA	48473	3284	4.31815364249905	4.46565499905844	4.16217564026681	4.27664914451266
NM_000966	0.0263509260693759	3.48544247754157	0.0482704288078105	0.826100659062375	1	chr12	-	53604349	53626040	RARG	21691	2967	3.66007491391589	3.20648391455757	3.70770175010031	3.20284995053551
NM_000967	-0.025700201982745	10.2916445557678	0.290555612750268	0.589864700415182	1	chr22	-	39708886	39715670	RPL3	6784	1338	10.4226044352893	10.1777707548016	10.3595074114875	10.1898546043231
